applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
31,Female,Province No. 1,56300,769000,120,1,1,0,0,1.7397,0.5886,1.0,173100.0,0.1148,0.5811,1.0,1,2,81,3,48,2,197100.0,10,74,0.0127,0,0
54,Male,Bagmati,47300,458000,60,21,7,5,0,3.1698,0.3086,0.7,500.0,-0.0158,0.4472,0.4,0,0,83,1,8,2,500.0,6,18,0.0116,0,0
52,Male,Madhesh,26400,324000,12,10,0,0,0,0.5,2.3204,0.4,12600.0,0.1035,0.4039,0.5,0,5,240,3,19,1,500.0,1,69,0.0145,0,1
35,Male,Bagmati,94100,1118000,24,0,0,1,0,1.0372,1.0187,0.7,500.0,0.0396,0.6736,0.6,1,1,125,0,8,5,7600.0,11,14,0.011,1,1
22,Male,Lumbini,18000,133000,12,0,0,0,0,1.0018,1.0775,0.4,38300.0,-0.2,0.6142,0.8,1,2,8,2,48,3,50900.0,1,49,0.0125,1,1
27,Male,Gandaki,21700,267000,60,4,1,1,0,2.2717,0.4474,0.4,41800.0,0.0612,0.6853,0.5,0,1,58,4,34,3,33600.0,9,63,0.0125,1,1
43,Female,Lumbini,40500,311000,12,13,5,2,0,1.0564,1.0887,1.0,190200.0,0.0777,0.4025,0.8,1,0,46,0,92,3,230400.0,2,42,0.0132,0,0
40,Male,Sudurpashchim,39700,237000,12,0,0,0,0,1.0772,0.8351,1.0,93900.0,0.0941,0.6173,0.5,0,0,240,0,62,6,69500.0,11,21,0.0143,1,0
56,Male,Sudurpashchim,34800,191000,24,0,0,0,0,2.3052,0.4306,1.0,136900.0,0.0659,0.6351,0.5,0,0,72,0,4,3,82900.0,3,29,0.0147,0,0
41,Female,Bagmati,17100,271000,120,31,3,0,0,1.6582,0.6178,1.0,31800.0,0.0144,0.2994,0.8,1,2,67,1,143,3,47600.0,10,73,0.0108,0,0
37,Other,Province No. 1,8000,128000,120,4,0,0,0,1.5245,0.643,0.7,88800.0,0.2004,0.5961,0.8,1,2,76,2,61,6,81400.0,8,43,0.0125,0,0
47,Female,Bagmati,20800,50000,48,10,5,3,0,2.8333,0.3353,1.0,12000.0,0.062,0.7083,1.0,1,2,1,4,89,4,500.0,7,16,0.0123,0,0
56,Female,Bagmati,35300,360000,84,0,0,0,0,1.7491,0.6136,1.0,101800.0,0.1259,0.7016,0.6,1,2,240,2,39,6,119900.0,6,0,0.0126,0,0
55,Female,Madhesh,26100,224000,120,0,0,0,0,2.2766,0.4439,1.0,19500.0,0.0526,0.7817,0.6,0,3,240,1,110,3,500.0,8,35,0.0138,1,1
27,Male,Gandaki,44000,510000,84,0,0,0,0,3.1146,0.3353,0.7,58300.0,0.2312,0.5975,0.8,1,0,115,0,108,2,44200.0,8,28,0.013,0,0
38,Female,Karnali,26400,365000,36,0,0,0,0,1.4211,0.7038,0.7,500.0,0.0071,0.2782,0.4,1,0,170,0,38,6,500.0,9,63,0.0153,0,0
59,Male,Karnali,17500,50000,84,0,0,0,0,1.5789,0.6812,0.4,36800.0,-0.0484,0.389,0.5,1,3,171,1,4,2,25800.0,9,59,0.0168,0,1
54,Male,Gandaki,53100,790000,120,12,1,0,0,3.5,0.2485,1.0,248300.0,0.0689,0.4279,0.8,0,0,38,0,38,5,191300.0,2,38,0.0125,1,0
54,Male,Province No. 1,64500,496000,24,0,0,0,0,1.3867,0.6782,1.0,108300.0,0.0757,0.7849,0.6,1,2,68,2,160,4,63500.0,1,68,0.0123,0,0
25,Male,Gandaki,8100,50000,12,5,2,3,0,1.0209,0.9817,0.4,25200.0,-0.0296,0.7373,0.6,1,1,37,1,84,6,500.0,7,2,0.0128,1,0
37,Female,Madhesh,43100,558000,120,0,0,0,1,3.021,0.3427,0.7,120000.0,0.2578,0.5764,0.6,0,1,121,0,55,2,125000.0,1,59,0.0142,1,0
55,Female,Bagmati,101500,867000,48,0,0,0,0,1.559,0.6291,0.7,52300.0,0.1406,0.6066,0.6,1,2,4,2,35,2,140300.0,3,28,0.0118,0,0
26,Male,Province No. 1,18900,160000,120,4,3,1,0,3.1416,0.3052,0.7,11900.0,0.1683,0.6605,0.8,1,1,9,0,16,4,47600.0,3,19,0.0126,0,0
51,Female,Bagmati,122800,556000,48,3,1,0,0,1.2211,0.7454,1.0,939100.0,0.1049,0.5875,0.8,1,3,12,1,92,4,974200.0,4,19,0.0114,0,0
42,Female,Bagmati,54300,355000,84,1,2,3,0,3.5,0.1891,0.4,449600.0,0.1361,0.4791,0.8,1,0,25,0,288,3,340900.0,2,34,0.0112,0,0
51,Male,Madhesh,40000,170000,84,0,0,0,0,3.5,0.1062,0.7,49100.0,0.2565,0.7041,0.8,1,0,137,1,42,1,500.0,2,42,0.0141,0,0
49,Female,Province No. 1,8000,67000,36,2,2,0,0,1.4757,0.6817,0.7,21500.0,0.1601,0.703,0.5,0,2,9,1,38,6,66300.0,12,51,0.0138,0,0
24,Male,Province No. 1,61600,1024000,48,170,1,0,0,1.802,0.5608,0.7,10800.0,-0.0475,0.5832,0.4,1,0,28,1,72,5,500.0,11,11,0.0124,0,1
26,Male,Sudurpashchim,26500,145000,60,2,6,5,0,3.5,0.2748,1.0,275300.0,0.1011,0.3852,0.5,0,1,2,2,53,4,260300.0,2,46,0.0135,0,1
35,Male,Province No. 1,49000,305000,24,0,0,0,0,2.2892,0.4344,1.0,32300.0,0.0187,0.6553,0.4,0,0,59,1,3,1,1600.0,10,72,0.0138,0,0
60,Female,Province No. 1,8000,50000,84,165,0,0,2,1.9138,0.5287,0.7,75100.0,0.1687,0.3372,0.6,1,2,173,3,214,6,70200.0,3,30,0.0123,0,1
60,Male,Madhesh,28200,185000,48,0,0,0,0,3.5,0.2555,1.0,500.0,0.0358,0.572,0.8,1,0,198,2,53,6,500.0,5,19,0.014,0,0
53,Male,Gandaki,30500,183000,84,1,2,2,0,1.3795,0.686,1.0,51600.0,0.0881,0.7444,0.5,0,5,124,5,54,4,100200.0,2,56,0.012,0,0
31,Male,Sudurpashchim,39300,265000,60,0,0,0,0,2.4724,0.3924,1.0,29600.0,0.0668,0.4398,1.0,1,1,51,2,156,2,36900.0,12,33,0.0146,1,0
60,Female,Lumbini,17100,293000,120,0,0,0,0,2.462,0.4084,0.4,66700.0,0.1393,0.3871,0.8,1,1,79,0,24,1,91200.0,12,56,0.0134,1,0
51,Female,Gandaki,84200,811000,12,0,0,0,0,0.6865,1.3756,1.0,368400.0,0.0987,0.5483,0.4,0,0,36,0,15,1,371600.0,7,1,0.0127,0,1
33,Male,Bagmati,105800,480000,36,0,0,0,0,3.5,0.2927,1.0,565000.0,-0.0023,0.777,0.5,0,1,159,2,37,4,574900.0,7,12,0.0109,0,0
50,Female,Sudurpashchim,37600,173000,36,0,0,0,0,2.3983,0.4309,0.7,43700.0,0.136,0.3426,0.4,0,1,26,4,16,2,54800.0,8,42,0.015,0,0
39,Female,Bagmati,167400,2669000,120,0,0,0,0,2.2809,0.4249,0.7,1080100.0,0.2516,0.4853,0.8,1,1,49,1,72,3,826200.0,8,35,0.011,1,0
41,Male,Province No. 1,31700,231000,84,37,2,1,0,2.4117,0.4255,0.7,116700.0,0.1326,0.6677,0.5,0,1,88,1,14,5,93900.0,2,43,0.0131,1,0
31,Male,Bagmati,72700,1225000,60,24,0,0,0,1.7103,0.5922,0.7,55400.0,0.2026,0.4385,0.8,1,0,93,0,33,4,72800.0,5,22,0.0123,0,0
48,Male,Bagmati,139400,790000,12,0,0,2,0,1.1261,0.9508,1.0,433300.0,0.0795,0.688,0.6,1,1,240,1,94,4,289100.0,7,12,0.0116,0,0
32,Female,Karnali,10100,50000,84,0,0,0,0,1.8489,0.5593,0.4,38200.0,-0.0404,0.2667,0.5,1,2,164,2,22,6,33800.0,7,18,0.0154,0,0
59,Male,Bagmati,23400,228000,48,0,0,2,0,2.1538,0.4867,0.4,90800.0,0.1302,0.4129,0.6,1,1,5,2,14,3,102700.0,5,18,0.012,1,0
27,Male,Bagmati,62400,760000,12,0,0,0,0,0.5,1.9382,1.0,635400.0,0.0604,0.7021,0.5,0,2,20,5,36,2,459100.0,6,18,0.0125,0,1
31,Female,Lumbini,27100,406000,36,0,0,0,0,0.9717,1.0636,0.7,500.0,0.12,0.8016,0.5,0,2,14,2,16,6,17700.0,2,60,0.0133,0,1
26,Female,Province No. 1,69900,412000,120,0,0,1,0,1.6384,0.6327,1.0,261800.0,-0.0043,0.5565,0.5,0,3,15,3,31,4,116100.0,3,41,0.0117,0,1
31,Male,Bagmati,99200,957000,120,4,2,0,0,2.1015,0.5356,1.0,132000.0,0.0796,0.7792,1.0,1,2,14,2,7,4,133500.0,11,39,0.0114,1,0
49,Female,Gandaki,43400,374000,48,0,0,1,0,2.2737,0.4564,1.0,500.0,0.082,0.4268,0.8,1,1,61,3,17,2,500.0,6,19,0.0124,0,0
60,Other,Sudurpashchim,23700,399000,84,15,5,1,1,1.7273,0.5808,1.0,242400.0,0.083,0.3345,0.4,1,2,156,3,50,2,197400.0,8,44,0.0157,0,0
27,Male,Province No. 1,25600,346000,60,0,0,0,0,2.0706,0.4534,0.4,127300.0,0.0053,0.2746,0.6,0,0,15,2,25,5,71500.0,12,43,0.0135,0,0
30,Female,Madhesh,46400,305000,120,9,3,3,0,3.2503,0.31,1.0,175100.0,0.0623,0.5209,0.6,0,1,122,2,9,3,126800.0,11,20,0.0154,1,0
26,Male,Bagmati,93400,571000,60,0,0,0,0,2.1633,0.4719,0.7,60700.0,0.021,0.6151,1.0,1,2,90,3,96,5,97000.0,3,17,0.0115,0,0
54,Female,Bagmati,48600,497000,24,3,1,1,0,1.5063,0.7112,1.0,116000.0,0.0961,0.288,1.0,1,1,51,2,62,2,58200.0,4,31,0.0128,0,0
43,Male,Bagmati,33700,558000,60,0,0,0,0,1.6305,0.6377,1.0,154500.0,0.0822,0.4324,0.4,1,1,18,0,69,2,128600.0,10,69,0.0116,0,0
36,Female,Bagmati,64500,366000,24,4,2,1,0,1.4341,0.6483,1.0,138100.0,0.0844,0.3723,0.6,0,1,115,1,41,5,109300.0,1,49,0.0119,0,1
50,Male,Lumbini,47500,203000,60,0,0,0,0,3.5,0.1544,1.0,318000.0,0.1111,0.2698,0.5,0,0,195,0,1,1,289700.0,1,56,0.0118,0,0
24,Male,Bagmati,64500,851000,36,0,0,0,0,1.3009,0.8068,0.7,402400.0,0.208,0.4834,0.8,1,1,6,2,72,2,240300.0,7,13,0.0116,0,0
53,Female,Madhesh,31300,214000,120,5,4,3,0,3.5,0.1914,0.4,101000.0,-0.1519,0.4843,0.8,1,1,4,1,113,4,63700.0,1,71,0.014,0,0
24,Male,Lumbini,42200,399000,36,12,3,0,0,1.8521,0.5716,1.0,162200.0,0.0941,0.3454,0.6,1,1,63,0,48,1,115600.0,1,75,0.015,0,0
45,Female,Lumbini,30700,292000,48,0,0,0,1,2.926,0.3357,0.4,30500.0,0.1389,0.4624,0.5,0,0,240,0,90,4,60800.0,3,16,0.0126,0,0
22,Male,Bagmati,99600,1501000,120,0,0,1,0,2.9346,0.3421,0.7,302900.0,0.1552,0.6768,0.8,1,1,2,0,48,6,293700.0,8,25,0.0122,1,0
29,Male,Karnali,10300,117000,120,0,0,0,0,3.5,0.2546,0.7,16400.0,0.1593,0.3815,0.6,0,0,13,0,106,3,24700.0,6,0,0.017,0,0
47,Female,Lumbini,35800,121000,36,0,0,0,0,2.6214,0.3819,1.0,167500.0,0.0555,0.608,0.6,1,1,97,1,168,3,78100.0,8,52,0.0123,1,0
45,Male,Sudurpashchim,25600,408000,60,180,2,0,1,1.5023,0.6729,1.0,108100.0,0.1077,0.3832,1.0,1,1,41,2,61,3,161600.0,6,17,0.0147,0,1
39,Female,Bagmati,131400,2004000,48,12,4,0,0,1.7354,0.6482,0.7,349700.0,-0.0709,0.7957,0.6,1,0,12,1,65,4,359700.0,4,23,0.0117,0,1
47,Male,Bagmati,53000,426000,48,0,0,0,0,1.9046,0.5625,0.7,54000.0,0.1318,0.7467,0.6,0,3,90,2,149,2,26700.0,2,43,0.0118,0,0
56,Female,Province No. 1,46100,515000,24,0,0,0,0,0.9229,1.0047,1.0,230800.0,0.0258,0.3735,1.0,0,1,240,2,76,3,250800.0,8,39,0.0134,1,0
31,Female,Gandaki,67000,726000,24,0,0,0,0,1.1135,0.8194,0.7,552500.0,0.1533,0.297,0.5,0,0,15,2,39,4,664800.0,9,51,0.0128,0,0
61,Male,Gandaki,64900,771000,120,7,1,0,0,2.7607,0.3499,1.0,83600.0,0.0433,0.2571,1.0,1,1,146,0,3,5,106600.0,7,0,0.0123,0,0
27,Male,Madhesh,19800,122000,12,0,0,0,0,1.075,0.8891,0.7,79200.0,0.2562,0.8109,0.5,0,1,9,0,8,1,109500.0,4,31,0.0155,0,0
62,Male,Lumbini,47500,517000,48,0,0,0,0,1.4462,0.637,1.0,650300.0,0.0708,0.6942,0.5,0,2,213,1,51,1,777800.0,8,34,0.0119,0,0
59,Female,Province No. 1,18100,124000,24,0,0,0,0,1.1724,0.8256,0.4,105100.0,-0.046,0.6635,0.5,0,4,71,1,76,3,130000.0,9,64,0.0133,0,0
38,Male,Gandaki,33200,323000,60,70,3,2,1,2.9017,0.3668,1.0,500.0,0.0631,0.3924,0.5,1,0,110,0,160,4,500.0,1,60,0.0127,0,0
25,Male,Province No. 1,45400,491000,60,149,0,0,0,2.2932,0.4267,1.0,80900.0,0.1398,0.5757,0.6,1,1,0,4,84,2,72800.0,12,60,0.0132,0,1
38,Male,Bagmati,131900,516000,24,0,0,0,0,1.3225,0.7536,0.7,2332000.0,0.1457,0.3068,0.6,1,4,91,1,22,2,2160500.0,11,37,0.0117,0,0
32,Female,Madhesh,25700,184000,24,0,0,0,0,1.244,0.8018,1.0,150900.0,0.0571,0.3274,0.6,0,3,161,2,168,6,166700.0,9,63,0.0144,0,0
45,Male,Lumbini,14000,50000,120,0,0,0,0,2.6095,0.3711,0.4,55000.0,0.1067,0.6784,1.0,1,3,64,0,136,4,61500.0,11,37,0.0132,0,0
30,Male,Bagmati,49700,272000,120,0,0,0,0,3.5,0.0935,0.7,44800.0,0.1651,0.2754,0.5,0,0,3,1,39,1,14100.0,6,0,0.0131,0,0
23,Female,Bagmati,58600,217000,120,0,0,1,0,2.5602,0.3606,1.0,48800.0,0.0819,0.2733,1.0,1,2,16,1,29,6,500.0,7,13,0.0118,0,0
58,Female,Gandaki,90800,513000,48,57,5,5,0,3.2416,0.3161,1.0,185500.0,0.0812,0.7181,0.6,0,1,88,1,9,2,147500.0,12,55,0.012,0,1
57,Female,Province No. 1,32000,496000,84,3,1,1,0,1.8249,0.5417,0.4,110400.0,0.0418,0.6368,0.6,0,2,168,1,75,6,135300.0,4,14,0.0127,0,0
42,Male,Lumbini,34200,171000,48,0,0,0,0,1.421,0.6751,0.7,94100.0,0.1305,0.3584,0.5,1,3,113,2,3,1,139800.0,8,37,0.0128,0,0
56,Male,Province No. 1,27200,172000,12,0,0,0,0,1.2572,0.8083,0.4,10800.0,0.0396,0.786,0.6,1,0,240,1,43,4,500.0,10,82,0.013,0,0
61,Male,Karnali,46400,465000,48,0,0,0,0,2.1084,0.4581,1.0,261300.0,0.1182,0.7239,0.6,0,1,36,3,24,3,167000.0,8,25,0.0155,1,0
59,Male,Madhesh,21400,163000,36,11,3,1,0,2.8984,0.3394,0.4,31600.0,-0.1061,0.3803,0.6,1,0,240,1,59,1,26600.0,12,45,0.0146,0,0
55,Female,Sudurpashchim,28600,277000,36,18,0,0,0,1.7174,0.5571,1.0,12400.0,0.0595,0.5188,0.4,0,2,50,1,61,6,42500.0,2,46,0.0147,1,0
22,Male,Bagmati,66000,828000,120,0,0,0,0,3.5,0.2394,0.7,81400.0,0.2322,0.3337,0.5,0,0,0,1,48,3,62200.0,7,0,0.0123,0,0
52,Male,Bagmati,101700,519000,60,12,0,0,0,2.8331,0.3514,1.0,179200.0,0.1097,0.2787,0.8,1,2,240,2,55,5,188800.0,10,75,0.0118,0,0
59,Male,Karnali,24900,310000,48,5,2,2,0,1.2741,0.9301,1.0,145300.0,0.0695,0.3592,0.5,0,3,240,0,30,5,133900.0,2,45,0.0155,0,0
28,Female,Sudurpashchim,20000,98000,24,14,1,1,1,2.2721,0.4258,0.4,119200.0,0.1377,0.5274,1.0,1,1,5,1,98,5,120400.0,1,72,0.014,0,0
23,Male,Bagmati,58100,398000,24,0,0,0,1,1.029,1.1163,0.4,60100.0,-0.0738,0.4766,0.8,1,4,22,3,60,1,76500.0,8,40,0.0109,0,0
35,Female,Madhesh,41100,315000,120,0,0,0,0,3.5,0.221,1.0,500.0,0.0113,0.5422,0.8,1,1,60,0,5,3,31700.0,5,25,0.0145,1,0
55,Male,Lumbini,25200,463000,120,8,1,1,0,1.637,0.648,0.4,229800.0,-0.1283,0.6655,0.6,0,2,152,1,76,3,192800.0,9,67,0.0142,0,1
55,Female,Province No. 1,24800,157000,60,0,0,0,0,3.5,0.2298,1.0,43500.0,0.0716,0.6813,0.5,0,0,64,1,20,6,16000.0,7,11,0.0127,0,0
45,Female,Lumbini,49100,381000,84,0,0,1,0,2.0986,0.4842,1.0,268400.0,0.0596,0.5205,0.6,1,2,217,4,99,2,282900.0,8,55,0.0143,1,0
62,Male,Gandaki,48900,801000,120,11,3,1,0,2.7422,0.3452,1.0,22100.0,0.1102,0.7472,0.5,0,0,109,0,27,1,900.0,7,1,0.0122,0,0
27,Female,Gandaki,32100,187000,60,6,4,4,0,3.5,0.2363,1.0,29900.0,0.1294,0.6328,0.6,1,1,34,2,41,1,500.0,5,29,0.0128,0,0
57,Female,Madhesh,39600,136000,24,1,4,4,0,3.5,0.2437,1.0,132300.0,0.0989,0.7744,0.8,1,0,57,1,39,6,101700.0,11,38,0.0135,1,0
57,Other,Lumbini,48800,682000,60,10,2,2,0,1.8358,0.5496,1.0,1000.0,0.0813,0.3734,0.6,1,1,240,1,40,6,500.0,9,49,0.0141,0,0
60,Male,Province No. 1,41100,230000,48,0,0,0,0,1.679,0.5986,1.0,500.0,0.0447,0.7686,0.5,0,2,36,2,29,4,37300.0,5,11,0.0131,0,0
33,Male,Madhesh,15800,120000,60,20,1,0,0,3.2874,0.3067,0.7,69000.0,0.1405,0.7977,0.6,1,1,55,2,1,3,24100.0,6,2,0.0142,0,1
47,Male,Bagmati,69200,641000,120,41,3,2,0,2.9039,0.3167,0.7,1169900.0,0.2325,0.6415,0.6,0,1,240,0,32,6,739900.0,7,0,0.0112,0,0
32,Female,Bagmati,147500,2174000,120,22,2,1,0,2.1166,0.4294,0.7,82500.0,0.1507,0.7395,0.6,1,1,173,1,52,1,500.0,6,18,0.012,0,0
41,Male,Sudurpashchim,36300,419000,120,18,4,3,0,3.5,0.2725,1.0,39600.0,0.0853,0.5818,0.6,0,0,18,0,1,3,57500.0,7,13,0.0148,1,0
61,Male,Karnali,21900,301000,36,24,3,3,0,1.3543,0.7546,0.7,51200.0,0.0917,0.3815,0.6,0,1,67,2,68,5,152700.0,1,62,0.0147,1,0
42,Other,Bagmati,120500,2077000,120,6,5,2,0,2.9977,0.3238,1.0,233700.0,-0.0033,0.7465,0.5,0,0,49,0,97,3,169400.0,10,86,0.0117,0,0
53,Male,Bagmati,102700,754000,24,0,0,0,0,1.0065,0.9249,0.7,175300.0,0.2337,0.2865,0.8,1,2,115,3,129,6,197000.0,12,48,0.0124,0,0
40,Male,Lumbini,85600,484000,48,0,0,0,0,1.8131,0.5788,0.7,155200.0,0.0764,0.734,1.0,1,3,107,0,7,4,102100.0,1,57,0.0136,0,0
21,Female,Bagmati,78400,1119000,24,0,0,0,0,0.5753,1.5226,1.0,84900.0,0.0971,0.387,0.5,1,2,0,3,8,5,55600.0,12,33,0.0113,0,1
27,Male,Karnali,30600,318000,36,2,3,2,0,1.1242,0.835,1.0,80900.0,-0.0018,0.6905,0.5,0,3,90,0,89,5,92500.0,2,50,0.0155,1,1
49,Male,Gandaki,102500,551000,60,0,0,0,0,3.0236,0.3213,0.7,381600.0,0.1264,0.3145,0.5,0,1,21,1,14,4,429300.0,4,28,0.0129,0,0
33,Male,Bagmati,69900,921000,84,0,0,0,0,2.4899,0.3933,0.4,64100.0,0.0118,0.6189,0.6,0,1,125,0,29,5,102800.0,5,30,0.0118,0,0
34,Male,Province No. 1,38500,233000,48,29,4,5,0,3.5,0.196,0.7,263400.0,0.1179,0.3563,0.4,1,0,34,0,12,5,195700.0,7,10,0.0119,1,0
24,Male,Bagmati,64500,389000,36,0,0,0,0,2.3817,0.4125,0.4,268900.0,0.1482,0.4982,0.6,0,1,40,2,72,6,201300.0,4,15,0.0125,0,0
55,Female,Gandaki,26800,346000,48,0,0,0,0,2.0287,0.5026,0.4,49000.0,0.0403,0.7201,0.6,0,0,240,0,162,3,44400.0,4,23,0.0123,0,0
24,Male,Bagmati,59800,571000,120,9,3,2,0,2.751,0.3672,1.0,94500.0,0.1442,0.316,0.6,0,1,1,2,72,6,30400.0,7,2,0.0112,0,0
43,Male,Bagmati,90500,471000,12,4,1,1,0,0.6806,1.2227,0.7,316600.0,0.0734,0.3418,0.6,0,3,222,2,58,3,219300.0,2,49,0.0131,0,1
34,Other,Bagmati,105200,631000,48,6,1,0,0,3.5,0.2223,1.0,785300.0,0.0268,0.5955,0.6,1,0,2,0,13,3,953600.0,8,55,0.0122,0,0
59,Female,Bagmati,67700,420000,12,0,0,0,0,1.3126,0.7749,1.0,305200.0,0.0774,0.4213,0.4,0,0,240,1,1,6,220400.0,6,0,0.0111,0,0
48,Male,Bagmati,169700,1117000,24,18,0,0,0,1.5216,0.6983,1.0,448200.0,0.1215,0.6123,0.8,1,2,104,1,9,2,505600.0,10,87,0.012,0,0
23,Female,Bagmati,62700,1032000,84,0,0,0,0,2.4247,0.4222,0.4,149800.0,-0.1723,0.7856,0.8,1,0,0,1,6,5,190500.0,5,18,0.0115,0,0
46,Male,Lumbini,49000,601000,24,11,4,1,0,1.3049,0.7573,0.7,15500.0,0.0929,0.3608,0.6,0,0,236,0,11,1,12000.0,5,3,0.012,0,0
27,Male,Lumbini,21100,354000,48,6,0,0,0,1.1408,0.8466,1.0,103700.0,0.0456,0.3975,0.6,0,3,42,2,1,1,66400.0,5,18,0.0144,0,0
44,Female,Gandaki,75100,506000,120,0,0,0,0,1.7368,0.6123,1.0,367700.0,0.1312,0.7577,0.5,0,4,240,2,1,6,501100.0,12,56,0.0123,0,0
31,Male,Gandaki,8000,50000,84,0,0,0,0,3.5,0.2614,1.0,3600.0,0.1522,0.5566,0.4,1,1,20,0,29,4,500.0,6,10,0.0116,0,0
52,Male,Madhesh,51500,306000,24,0,0,0,0,1.1578,0.8294,0.7,73900.0,0.094,0.439,0.5,1,3,19,3,73,2,9100.0,7,10,0.0149,0,1
40,Female,Province No. 1,20500,162000,36,0,0,0,1,2.5096,0.4123,0.4,44000.0,-0.2,0.3537,0.4,0,0,1,0,13,6,50700.0,6,0,0.0119,0,0
38,Male,Karnali,34500,493000,60,12,2,1,0,1.6764,0.5658,1.0,139500.0,0.0753,0.4047,0.8,1,1,109,3,5,4,55700.0,10,65,0.0161,0,0
57,Male,Bagmati,34200,226000,12,180,0,0,0,1.2806,0.7668,1.0,44100.0,0.0897,0.7322,0.8,1,0,157,1,14,1,65900.0,3,24,0.0119,0,1
39,Female,Bagmati,64100,248000,36,11,1,0,0,3.5,0.1645,0.7,700700.0,-0.0387,0.4886,0.6,1,0,11,2,2,4,450500.0,10,82,0.0112,0,0
30,Male,Bagmati,88000,928000,60,11,1,0,0,3.1024,0.3386,1.0,842200.0,0.1086,0.5912,0.5,0,0,2,1,144,5,1058200.0,9,56,0.013,0,0
42,Male,Bagmati,98500,538000,24,0,0,1,0,1.8186,0.5705,1.0,507000.0,0.1449,0.4629,0.8,1,2,109,2,185,5,320100.0,3,42,0.0115,0,0
55,Male,Madhesh,33400,213000,36,23,0,0,0,1.533,0.6945,1.0,566700.0,0.1316,0.7539,0.8,1,2,176,3,206,6,478900.0,2,33,0.0151,1,0
23,Male,Gandaki,50700,661000,60,0,0,0,0,1.8159,0.5321,1.0,500.0,0.0989,0.2873,0.6,1,1,5,2,12,3,500.0,1,53,0.0125,0,0
32,Male,Bagmati,105300,1003000,84,0,0,0,0,1.3067,0.8157,1.0,245800.0,0.1217,0.7592,0.6,0,3,24,5,8,2,297800.0,5,3,0.0119,0,1
45,Female,Gandaki,46400,437000,84,0,0,1,0,1.8843,0.54,0.4,1300.0,0.0062,0.466,0.5,0,2,240,2,35,5,34200.0,6,0,0.0124,0,0
31,Male,Madhesh,26800,364000,120,0,0,0,0,1.9014,0.5386,1.0,400600.0,0.0476,0.2751,0.5,0,2,14,0,3,6,425000.0,10,85,0.0133,0,0
52,Female,Bagmati,60000,877000,12,13,2,0,0,0.5,2.1196,1.0,224900.0,0.1079,0.5644,0.8,1,1,46,2,120,4,242300.0,6,5,0.0113,0,1
23,Male,Karnali,8000,145000,24,14,4,4,0,0.6991,1.462,0.7,15300.0,0.217,0.4256,0.6,1,1,14,0,39,4,48900.0,3,40,0.0152,0,1
32,Male,Bagmati,47800,290000,84,13,1,2,0,3.5,0.2209,0.4,31500.0,-0.0991,0.7721,1.0,1,1,9,2,18,2,58400.0,4,12,0.0125,1,0
45,Female,Province No. 1,60400,364000,84,0,0,0,0,3.5,0.1769,1.0,181400.0,0.063,0.3375,0.8,1,0,160,1,36,2,192000.0,2,30,0.0123,0,0
56,Male,Bagmati,106000,1036000,36,0,0,0,0,1.2405,0.7792,1.0,12100.0,0.1016,0.319,0.6,0,2,147,1,100,4,500.0,11,38,0.0108,1,0
35,Male,Karnali,17200,62000,36,0,0,0,0,3.5,0.1765,0.7,32100.0,0.3188,0.559,0.6,1,0,77,0,48,6,39600.0,2,46,0.0152,0,0
32,Other,Province No. 1,71200,534000,36,15,1,0,0,2.317,0.4526,1.0,40400.0,0.0542,0.3098,0.6,0,1,8,1,143,2,49400.0,11,36,0.0133,0,0
59,Male,Province No. 1,8500,50000,120,23,1,0,0,1.9048,0.5119,0.7,10400.0,0.1887,0.5965,0.5,1,2,48,0,157,6,26200.0,7,3,0.0122,0,1
42,Male,Karnali,33300,164000,12,37,5,3,0,0.912,1.071,1.0,120700.0,0.0256,0.5885,0.5,0,3,110,2,100,6,135900.0,7,0,0.0156,0,1
29,Male,Sudurpashchim,34900,258000,24,0,0,0,0,1.7383,0.566,1.0,159600.0,0.106,0.4569,0.8,1,1,6,3,4,6,147900.0,4,21,0.0151,0,0
57,Female,Lumbini,48600,582000,12,0,0,0,0,0.5054,1.9692,1.0,60700.0,0.0667,0.631,0.5,0,2,2,1,1,3,500.0,9,73,0.0135,1,1
22,Male,Sudurpashchim,16700,180000,120,0,0,0,0,2.2879,0.4558,0.7,21500.0,0.0067,0.3851,0.5,1,3,2,4,21,4,21800.0,8,50,0.0143,0,0
52,Female,Bagmati,74500,362000,36,2,1,1,0,1.9095,0.5487,1.0,500200.0,0.0478,0.4845,1.0,1,2,169,1,71,2,599200.0,5,21,0.0133,0,0
59,Female,Madhesh,39100,270000,48,3,1,0,0,2.1876,0.4611,1.0,500.0,0.1412,0.6066,0.6,0,2,240,1,300,5,4700.0,12,42,0.0137,0,0
45,Female,Madhesh,36400,426000,48,0,0,0,0,1.4019,0.711,1.0,108300.0,0.0814,0.7937,1.0,1,1,124,2,88,6,95300.0,12,49,0.0141,1,0
