customer_id,days_since_last_txn,txn_count_90d,avg_txn_amount,monthly_volume,active_loan_count,max_fd_balance,qr_txn_count_30d,remittance_30d,age,occupation_type,district_code,true_persona
260,0,102,70799.7370041788,2085083.689609849,2,15207.8681405026,37,0.0,47,1,10,Active SME Borrower
261,3,102,116667.36966811937,3278206.6337214364,2,53080.20901918776,27,0.0,19,1,30,Active SME Borrower
262,13,6,5471.128656723065,19333.1742718076,1,0.0,0,0.0,18,2,53,Micro Finance Rural
263,130,0,873.3915627422532,30.802796978309836,0,0.0,0,0.0,34,3,52,Dormant At-Risk
264,2,31,36910.30614583532,159355.07686111363,0,105016.1477878073,6,61621.5099635613,41,4,20,NRN Remittance Active
265,2,22,51809.038326056616,163696.78684656692,0,139928.40633742165,5,63859.66991889284,34,0,10,NRN Remittance Active
266,12,3,6582.158159879017,18170.045683488766,1,0.0,0,5592.205179425773,40,2,66,Micro Finance Rural
267,1,56,1380.4298261313288,40138.55899908736,0,0.0,65,0.0,29,3,55,QR Digital-First Youth
268,5,83,86427.85807368919,3131796.9721463853,2,24726.0869640936,62,0.0,47,1,4,Active SME Borrower
269,0,92,59363.419594052975,2200597.318729189,2,41188.44004454123,25,0.0,49,1,50,Active SME Borrower
270,3,23,45988.966628683505,119290.47909372537,0,189161.49458722596,1,82326.80533475155,22,4,4,NRN Remittance Active
271,1,132,117191.01913047355,1738011.0824870095,2,51962.488405689466,38,0.0,37,1,15,Active SME Borrower
272,1,76,1729.315232829957,51604.45261315195,0,0.0,66,0.0,21,3,45,QR Digital-First Youth
273,194,0,178.62755552437267,0.0,0,0.0,0,0.0,56,2,44,Dormant At-Risk
274,0,109,1107.9070698092155,41746.95835852821,0,0.0,32,0.0,18,3,54,QR Digital-First Youth
275,4,9,102404.07699888822,746950.382808959,0,1309083.4940262733,1,0.0,56,0,43,High-Value Depositor
276,28,7,4867.197101454902,18653.181507672834,0,0.0,0,0.0,54,2,35,Micro Finance Rural
277,12,0,10876.468690566111,17843.28985265533,1,0.0,0,6993.995796182344,37,2,25,Micro Finance Rural
278,0,31,41943.607297583694,162893.080864748,1,50520.97981354276,8,72700.36493178736,33,4,4,NRN Remittance Active
279,37,4,8422.366365212672,8739.933702589125,1,0.0,0,7785.361839191777,44,2,48,Micro Finance Rural
280,24,10,6565.295862987638,2602.6194143914436,1,0.0,0,3142.556839932333,42,2,27,Micro Finance Rural
281,24,1,6278.69123353239,21589.569989823918,1,0.0,0,2147.4124164045734,48,2,37,Micro Finance Rural
282,9,12,120124.49026541792,672327.2248995889,1,3686145.474042299,0,0.0,54,1,18,High-Value Depositor
283,0,109,1347.6944337162192,47973.30943646867,0,0.0,82,0.0,30,3,64,QR Digital-First Youth
284,184,2,100.0,243.25875920880276,0,0.0,0,0.0,31,3,73,Dormant At-Risk
285,270,0,120.40952577896616,0.0,0,0.0,0,0.0,33,2,29,Dormant At-Risk
286,0,8,3979.1440698187157,14160.78928736963,1,0.0,0,7049.670359261234,34,2,43,Micro Finance Rural
287,0,48,112752.79777695544,2667964.561684547,2,26927.637755459862,49,0.0,49,1,16,Active SME Borrower
288,5,13,55635.44662977456,157410.1484313949,0,160858.35674483218,7,63713.38574792528,31,4,26,NRN Remittance Active
289,3,7,38140.30640164944,184710.55214726127,0,49278.918835820754,8,112387.06735155534,35,4,34,NRN Remittance Active
290,1,89,81277.75675154277,1603173.324308646,2,87981.5761274712,30,0.0,37,1,24,Active SME Borrower
291,32,7,6168.733739807151,6804.181278192327,1,0.0,0,4566.826258662552,44,2,16,Micro Finance Rural
292,5,3,8419.029276165438,13906.577061854721,1,0.0,0,10402.066312558574,40,2,68,Micro Finance Rural
293,1,90,1425.4908321245127,46094.66769952165,0,0.0,72,0.0,23,0,23,QR Digital-First Youth
294,3,21,47160.78347289745,162646.3602106563,1,128262.75281289936,3,113949.0966469241,31,4,68,NRN Remittance Active
295,2,93,1956.6255846059275,59730.340050617284,0,0.0,31,0.0,24,3,55,QR Digital-First Youth
296,24,0,7221.518127277329,22821.538311589167,1,0.0,0,5761.987170388668,33,2,44,Micro Finance Rural
297,41,10,9517.523266539909,13367.695048732736,0,0.0,0,5693.541053913171,18,2,7,Micro Finance Rural
298,30,0,4606.719912768347,7850.599599399348,0,0.0,0,2493.3961841769765,34,2,26,Micro Finance Rural
299,10,28,37768.13573517796,253041.32819513296,0,209539.27571053503,3,90882.91767778211,22,4,69,NRN Remittance Active
300,23,1,12206.815459723111,17268.557547693188,1,0.0,0,2813.1338499901913,18,2,75,Micro Finance Rural
301,18,7,5438.904650371293,8229.995401997752,1,0.0,0,0.0,29,2,31,Micro Finance Rural
302,1,31,24825.19997087386,210971.5541477386,1,155365.5266969671,6,87969.90611602212,34,0,21,NRN Remittance Active
303,27,6,5466.3409868935405,25196.86314446597,0,0.0,0,3468.2183527801644,32,2,14,Micro Finance Rural
304,4,136,70774.44270159349,2138852.8727105698,2,84937.94342373505,49,0.0,34,1,37,Active SME Borrower
305,17,2,176725.2824240275,455505.02064434695,0,3398669.1603391743,3,0.0,60,1,68,High-Value Depositor
306,0,3,9278.603372830567,10897.946642402916,1,0.0,0,0.0,45,2,31,Micro Finance Rural
307,1,88,366.29643530801604,62541.91775463399,0,0.0,24,0.0,21,0,49,QR Digital-First Youth
308,20,7,2301.990990625958,9722.135935497205,0,0.0,0,8159.493560900068,58,2,56,Micro Finance Rural
309,14,2,220926.56725740182,602976.7192152744,0,2284212.8736717803,1,0.0,67,1,6,High-Value Depositor
310,47,2,9070.744599495265,7343.881838542005,1,0.0,0,14177.78041720486,43,2,62,Micro Finance Rural
311,196,0,983.285774737241,0.0,0,0.0,0,0.0,18,2,51,Dormant At-Risk
312,1,112,1397.9312559789817,38263.375448230145,0,0.0,66,0.0,20,0,21,QR Digital-First Youth
313,2,87,1442.26341812138,50113.786460706535,0,0.0,57,0.0,23,3,28,QR Digital-First Youth
314,26,2,6905.386674301778,12690.62525819297,1,0.0,0,3777.5166089805125,24,2,23,Micro Finance Rural
315,28,13,79740.50765982125,177686.52817943442,0,2710367.113540887,7,0.0,56,1,43,High-Value Depositor
316,17,6,7518.908243756716,4655.2057561309975,1,0.0,1,7676.2407862870805,39,2,61,Micro Finance Rural
317,0,108,118579.87693169437,1172027.5555057789,2,62387.39731443043,21,0.0,41,1,56,Active SME Borrower
318,6,8,2861.77920589491,13606.419044663597,0,0.0,0,11305.27927365842,45,2,68,Micro Finance Rural
319,25,4,10007.610672192932,16741.962762140483,1,0.0,0,6517.141875000929,29,2,56,Micro Finance Rural
320,43,5,5923.1667951764375,19263.320518172302,1,0.0,0,5125.845763527855,52,2,50,Micro Finance Rural
321,23,1,13021.093727062065,16562.55467029118,1,0.0,0,15211.886727631545,26,2,53,Micro Finance Rural
322,3,183,73980.58712166786,4890666.807037985,2,43203.8731876787,8,0.0,44,1,76,Active SME Borrower
323,45,4,5073.932785242553,17179.313128480717,1,0.0,0,13425.151992443798,31,2,44,Micro Finance Rural
324,1,89,104.35745489808755,26352.21010339465,0,0.0,51,0.0,31,0,9,QR Digital-First Youth
325,18,5,7677.603245470629,5456.385141829842,1,0.0,0,4253.610490785083,23,2,30,Micro Finance Rural
326,23,6,8743.015897990092,16679.37175989593,1,0.0,0,5897.075782695156,57,2,74,Micro Finance Rural
327,0,115,91714.7565941585,3667182.7870301194,2,57439.413164594596,38,0.0,58,1,15,Active SME Borrower
328,1,108,637.4703557268664,41630.02606797177,0,0.0,43,0.0,23,3,59,QR Digital-First Youth
329,9,7,6306.369213565458,13878.94139405333,1,0.0,0,9309.739313271286,55,2,7,Micro Finance Rural
330,0,175,85516.33159884205,1840023.4340489714,2,47073.82443061213,19,0.0,56,1,53,Active SME Borrower
331,1,5,27970.255781418404,179322.6565166805,0,141314.5062311138,10,66883.42474365854,42,0,31,NRN Remittance Active
332,1,111,110399.50666926848,2401651.582366474,2,65827.537392721,32,0.0,44,1,31,Active SME Borrower
333,2,24,54342.92227442244,119006.4464687724,1,168714.54567866883,4,119529.12743757377,23,4,52,NRN Remittance Active
334,5,18,36341.6856542683,212766.15947654692,0,94690.03141129084,5,60574.25988669043,25,0,1,NRN Remittance Active
335,1,83,1335.6421862240998,48354.57138092446,0,0.0,71,0.0,24,3,59,QR Digital-First Youth
336,0,168,65706.83806668545,4068069.9579748344,2,41463.0119429263,46,0.0,54,1,25,Active SME Borrower
337,0,96,89217.14135238629,2390175.5123707186,2,56307.583265446716,42,0.0,57,1,30,Active SME Borrower
338,34,6,10099.354988806686,7894.58150609495,0,0.0,0,12268.389841828433,37,2,19,Micro Finance Rural
339,3,4,10504.137942859781,8794.23205263617,2,0.0,0,3946.6944530041383,45,2,75,Micro Finance Rural
340,3,94,77614.53845377557,1770304.2525752163,1,49196.72078575473,54,0.0,25,1,34,Active SME Borrower
341,1,104,126539.82055315762,3542129.2545465,2,90595.82040022513,33,0.0,42,1,28,Active SME Borrower
342,0,103,1480.5089958202861,40374.19289648164,0,0.0,84,0.0,25,3,60,QR Digital-First Youth
343,1,52,134121.32098774228,2768446.3750827345,2,45668.65321936736,43,0.0,47,1,51,Active SME Borrower
344,19,7,3338.664714028151,13012.443987854167,1,0.0,0,6321.68460493233,61,2,8,Micro Finance Rural
345,0,73,1439.7574548360901,44035.870446093206,0,0.0,73,0.0,32,3,51,QR Digital-First Youth
346,0,32,38935.82633681882,215449.4704864556,1,169120.9315003577,7,93415.97777655032,28,4,43,NRN Remittance Active
347,6,69,59267.80761567981,2126532.6153408606,2,25750.907135889087,54,0.0,52,1,12,Active SME Borrower
348,1,64,1870.4010684488137,61554.81618892384,0,0.0,85,0.0,28,3,28,QR Digital-First Youth
349,24,0,7233.61223559733,25679.731784616284,1,0.0,0,5059.209071118301,45,2,32,Micro Finance Rural
350,0,6,7372.707683742985,10965.94980941957,0,0.0,0,247.78329546363057,34,2,6,Micro Finance Rural
351,25,8,7925.372166386678,14103.414623899127,1,0.0,0,1738.7421020806519,31,2,53,Micro Finance Rural
352,0,81,49846.101494796705,3698286.228974481,2,63870.22281307475,71,0.0,48,1,44,Active SME Borrower
353,24,2,109998.07178011768,755078.1475998029,0,233947.90585071733,0,0.0,54,1,69,High-Value Depositor
354,12,23,75905.12315755247,116029.02195285546,0,125170.61060999562,2,86729.18180084883,29,4,74,NRN Remittance Active
355,1,96,1494.5051657161316,35936.16449223245,0,0.0,61,0.0,19,0,63,QR Digital-First Youth
356,3,99,71067.09150614853,3015935.1856913725,2,53831.31925212598,3,0.0,37,1,77,Active SME Borrower
357,0,6,7935.394866288088,18923.829917263956,1,0.0,0,9584.082025004654,31,2,14,Micro Finance Rural
358,2,62,73905.06045919895,2496681.90417722,1,32655.40309168977,15,0.0,36,1,68,Active SME Borrower
359,0,102,1507.4902204814273,55307.595031796125,0,0.0,49,0.0,25,3,61,QR Digital-First Youth
360,10,21,52167.212293809825,148602.61143608537,0,131712.6438235713,0,87998.35406115704,38,4,15,NRN Remittance Active
361,2,93,135506.39432192128,3570817.0906479405,2,28295.161333329557,67,0.0,37,1,74,Active SME Borrower
362,8,7,5731.303674096958,20958.89852805702,2,0.0,0,11901.174194509906,34,2,11,Micro Finance Rural
363,5,75,79543.89325968541,1783865.8591055488,2,55978.445561997316,41,0.0,43,1,9,Active SME Borrower
364,0,6,8160.216943456569,11005.51604953082,1,0.0,0,5203.62926203552,50,2,77,Micro Finance Rural
365,24,6,11957.477687139559,8183.028228315647,1,0.0,0,0.0,67,2,26,Micro Finance Rural
366,50,2,12631.080298310826,9134.447287643927,1,0.0,0,1101.847646617925,45,2,4,Micro Finance Rural
367,25,9,6407.463133187419,19510.39949337219,1,0.0,0,6661.727019894394,26,2,1,Micro Finance Rural
368,242,1,835.3956023851985,144.5452421929836,0,0.0,0,0.0,41,3,9,Dormant At-Risk
369,0,147,23046.570150685955,1618661.838322916,2,84219.37124303725,61,0.0,62,1,11,Active SME Borrower
370,7,17,51839.52599820884,113732.99795926215,1,113665.98222559635,0,122209.5270638459,28,4,62,NRN Remittance Active
371,3,7,43542.49340441245,105870.13569282433,0,65020.86517513415,5,95577.48771045308,30,0,6,NRN Remittance Active
372,29,7,8433.54225274284,11740.240621716219,2,0.0,0,2729.0755632224955,50,2,37,Micro Finance Rural
373,3,12,16889.167459031698,133090.66415087658,1,19116.809768347186,8,65173.08504614923,37,4,61,NRN Remittance Active
374,3,17,46446.455692927564,230403.85677267733,0,158095.43098140226,2,97230.43338479698,49,0,7,NRN Remittance Active
375,8,36,44123.66534220208,156537.1929509125,1,87945.12755060545,6,106769.93715058223,24,4,55,NRN Remittance Active
376,1,83,219.39727514011997,36893.29291667142,0,0.0,79,0.0,20,3,47,QR Digital-First Youth
377,53,2,10576.05490307641,19612.465006783554,0,0.0,0,8226.718569110906,35,2,10,Micro Finance Rural
378,1,167,107647.66416954903,1987907.6653898393,2,26234.71556917071,19,0.0,50,1,70,Active SME Borrower
379,25,8,153874.02592594313,293608.95158111304,0,3178728.0692794193,0,0.0,50,1,72,High-Value Depositor
380,0,22,47186.37958991486,202392.4528444875,0,160193.73708967975,0,91079.40355788668,45,4,59,NRN Remittance Active
381,14,1,5914.602454995041,10664.146859198408,1,0.0,0,9704.846398432943,44,2,50,Micro Finance Rural
382,30,0,7191.977415090397,20509.895354000688,0,0.0,0,11244.496250815475,20,2,59,Micro Finance Rural
383,6,25,55324.27662732349,145302.3817183858,1,111870.597450547,2,92125.73096620603,33,4,27,NRN Remittance Active
384,0,137,18910.405214330072,2084968.6449080743,2,68243.04327189614,26,0.0,47,1,20,Active SME Borrower
385,10,30,62827.12449755285,243721.2223466622,0,68475.07428766234,5,93549.1080939388,18,4,22,NRN Remittance Active
386,30,3,7262.491019531904,18403.503768995786,1,0.0,0,4006.425219365594,38,2,60,Micro Finance Rural
387,1,82,1372.605888001274,34762.72808579988,0,0.0,61,0.0,25,0,33,QR Digital-First Youth
388,0,140,71591.75875108158,3192052.7785623088,1,28027.554358261867,82,0.0,18,1,46,Active SME Borrower
389,4,137,53053.68964169703,1128124.9140505975,2,49938.56466273854,54,0.0,46,1,22,Active SME Borrower
390,1,72,42750.76192086149,3193936.3682741397,2,42725.94096455388,29,0.0,48,1,37,Active SME Borrower
391,0,7,4427.100247787857,5082.658109521868,0,0.0,0,5705.298842165391,21,2,58,Micro Finance Rural
392,2,95,100.0,52347.968669876565,0,0.0,39,0.0,23,3,50,QR Digital-First Youth
393,6,24,42432.43207137698,199158.92404995108,0,32118.377752554647,3,85144.34292175795,33,4,32,NRN Remittance Active
394,2,117,49044.97259358462,2346432.398359415,2,43446.52159169445,20,0.0,49,1,29,Active SME Borrower
395,28,1,6461.012428738553,20768.272906088132,1,0.0,0,0.0,54,2,59,Micro Finance Rural
396,33,2,13189.561209992291,13338.534637347573,1,0.0,0,10307.319384417806,38,2,16,Micro Finance Rural
397,1,5,1898.3272845665897,22077.91464014765,1,0.0,0,0.0,39,2,48,Micro Finance Rural
398,0,20,42492.95873755746,142032.0712621768,1,133096.97920354,9,75601.54000751581,48,0,55,NRN Remittance Active
399,2,23,43177.693418393836,226639.19423840527,0,99876.60753439124,9,95957.50473989404,40,4,10,NRN Remittance Active
400,0,10,126497.89261202492,427707.4466612028,0,3695531.388086709,2,0.0,58,1,27,High-Value Depositor
401,3,23,56024.47223627978,206364.05617160347,0,119748.56408452328,7,83686.39054386024,27,4,3,NRN Remittance Active
402,36,1,6316.939628579244,22132.273888187752,1,0.0,0,7815.78070586132,34,2,43,Micro Finance Rural
403,0,82,2623.8897658752894,27921.292146711836,0,0.0,99,0.0,21,0,3,QR Digital-First Youth
404,1,116,1028.7289586244156,62688.570488849,0,0.0,97,0.0,23,0,41,QR Digital-First Youth
405,0,165,77486.1689257929,3481058.166236883,2,40952.62883223143,51,0.0,49,1,36,Active SME Borrower
406,18,0,71925.33887790704,378505.54247593856,0,4094177.956204012,2,0.0,60,0,76,High-Value Depositor
407,7,76,58532.779490555185,2217481.857301633,2,21671.348641595378,0,0.0,62,1,40,Active SME Borrower
408,30,2,12141.752850120844,20009.14901806156,1,0.0,0,12542.903744385136,36,2,17,Micro Finance Rural
409,6,16,58225.446404366136,140651.4243591359,0,151308.1107422099,3,94474.21609815143,31,4,2,NRN Remittance Active
410,8,7,104065.67442569528,648837.1420630069,0,3320553.502887897,0,0.0,57,1,31,High-Value Depositor
411,16,5,9722.46683346999,9193.953405306278,1,0.0,0,324.4249016431704,33,2,68,Micro Finance Rural
412,2,119,55912.70097395878,1918290.636955244,1,52330.817565122816,86,0.0,39,1,40,Active SME Borrower
413,2,145,83727.23404373732,2256031.429661455,1,56854.94760141044,28,0.0,31,1,64,Active SME Borrower
414,28,4,3867.7513965383714,18699.439047078908,1,0.0,0,5815.773503470645,27,2,72,Micro Finance Rural
415,127,0,313.2707929073388,0.0,0,0.0,0,0.0,50,3,38,Dormant At-Risk
416,1,79,2761.538496146838,50611.06282310178,0,0.0,93,0.0,18,0,34,QR Digital-First Youth
417,4,5,88116.8788836351,738918.4441027462,0,1095183.056072493,1,0.0,47,1,5,High-Value Depositor
418,2,108,92449.1769914044,1935640.5322813666,2,44759.93765445058,23,0.0,49,1,66,Active SME Borrower
419,1,112,1062.8980918427362,41598.618820805736,0,0.0,85,0.0,29,3,76,QR Digital-First Youth
420,2,104,100.0,62160.25589137683,0,0.0,70,0.0,27,3,39,QR Digital-First Youth
421,0,3,9635.031566707214,14201.63137830833,1,0.0,0,8220.891661694903,46,2,5,Micro Finance Rural
422,3,23,33919.27101686421,197416.9639664594,0,92501.89885518645,1,78149.75184001094,34,0,63,NRN Remittance Active
423,2,104,95804.7109572745,5309756.717575127,2,35355.00206073513,4,0.0,50,1,36,Active SME Borrower
424,9,6,538.644649172963,18194.165379668208,2,0.0,1,0.0,42,2,16,Micro Finance Rural
425,160,0,100.0,0.0,0,0.0,0,0.0,26,2,71,Dormant At-Risk
426,0,84,1913.8850449801605,64728.891425347625,0,0.0,60,0.0,19,3,39,QR Digital-First Youth
427,37,7,8000.147990999602,12263.63676386027,1,0.0,0,0.0,36,2,63,Micro Finance Rural
428,24,9,169340.42603446014,222291.48923375778,0,1385918.6417669125,0,0.0,59,1,59,High-Value Depositor
429,289,0,286.47789473243364,0.0,0,0.0,0,0.0,30,2,13,Dormant At-Risk
430,226,0,1052.8399184493153,0.0,0,0.0,0,0.0,42,3,72,Dormant At-Risk
431,3,96,73718.36276231399,2574496.0510623837,2,21685.36812547652,35,0.0,55,1,50,Active SME Borrower
432,4,124,63994.29075596521,2560855.253126114,2,61322.56004566631,47,0.0,39,1,54,Active SME Borrower
433,15,11,182556.81209118286,618084.4122502927,0,1802281.0961017553,0,0.0,45,1,53,High-Value Depositor
434,0,179,23808.969997320353,1932381.1161557604,2,51791.0026759509,51,0.0,44,1,55,Active SME Borrower
435,0,103,2617.9126652350915,20370.40899398294,0,0.0,47,0.0,25,3,71,QR Digital-First Youth
436,0,150,84906.39297785267,2919585.075295386,1,74980.84920152317,17,0.0,49,1,50,Active SME Borrower
437,20,8,8895.675751589291,12527.240312217535,1,0.0,0,13131.7760040973,34,2,73,Micro Finance Rural
438,2,22,12793.018500509523,85351.6993798236,0,148401.13533381303,2,74813.34699030298,33,4,33,NRN Remittance Active
439,15,4,107657.45169373177,380893.01296322816,1,2160688.812861841,3,0.0,38,1,19,High-Value Depositor
440,21,4,7086.616618557896,14313.887868838658,1,0.0,0,5507.816230568219,22,2,27,Micro Finance Rural
441,0,186,109349.45077990071,3347444.5315426947,3,65466.752301961045,41,0.0,60,1,42,Active SME Borrower
442,13,6,13859.184966936522,17863.303632845265,0,0.0,0,242.724588610924,39,2,6,Micro Finance Rural
443,138,0,358.60694624420006,474.3037048199556,0,0.0,0,0.0,25,3,23,Dormant At-Risk
444,3,32,46338.42430312124,153155.3560746012,0,22500.041075199624,11,69851.82688041177,43,4,68,NRN Remittance Active
445,11,10,120769.11346714002,517339.5398828793,0,1179506.5565949685,0,0.0,49,1,68,High-Value Depositor
446,10,7,9265.215114415152,15558.177393545682,1,0.0,0,2527.8945044189945,47,2,40,Micro Finance Rural
447,21,5,9623.201366349134,11808.172717544636,1,0.0,0,896.2862651306705,26,2,76,Micro Finance Rural
448,6,4,6386.515788115166,11789.994379572747,1,0.0,0,1000.7690968470274,39,2,58,Micro Finance Rural
449,0,11,197765.02791188765,0.0,0,12177.942437668797,3,0.0,49,0,25,High-Value Depositor
450,5,83,109933.11458073047,3024385.6085985755,1,19522.235222011113,0,0.0,61,1,57,Active SME Borrower
451,0,14,124178.5178056214,527977.4465678255,0,3367187.4128277386,3,0.0,64,0,61,High-Value Depositor
452,81,0,1278.2116213755608,587.996309657906,0,0.0,0,0.0,66,2,5,Dormant At-Risk
453,1,41,44315.35719999307,164058.25714473086,1,132269.23358784406,8,107409.00983021065,40,4,26,NRN Remittance Active
454,0,104,2514.9270074878013,54708.259150370024,0,0.0,81,0.0,19,3,52,QR Digital-First Youth
455,3,12,68597.04033064353,139842.18168331095,0,6796.758747214393,4,88060.1074635733,28,4,35,NRN Remittance Active
456,10,7,100096.96863427936,613952.0714397294,0,2396413.1465942194,0,0.0,57,1,61,High-Value Depositor
