applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,close_year,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
28,Female,Gandaki,12600,184000,120,2020,97,3,3,0,1.2649,0.7768,1.0,29100.0,0.0928,0.4722,0.6,0,3,16,3,15,4,9700.0,8,37,0.0128,0,0
26,Female,Madhesh,37300,372000,84,2020,0,0,0,0,3.5,0.2473,1.0,121300.0,0.0722,0.5541,0.6,0,0,92,0,19,5,58000.0,1,72,0.0143,0,0
24,Female,Madhesh,36700,446000,120,2023,5,2,0,0,3.5,0.2817,0.7,75800.0,-0.0198,0.7934,0.8,0,0,5,0,16,2,100000.0,9,48,0.0143,0,0
41,Male,Bagmati,53000,713000,120,2024,0,0,0,0,1.8297,0.5323,1.0,82900.0,0.1092,0.717,0.5,0,2,54,0,19,5,154800.0,1,63,0.012,0,0
23,Male,Karnali,25500,339000,84,2023,1,7,6,0,2.3541,0.4464,1.0,500.0,0.079,0.4268,0.6,0,2,26,2,11,6,500.0,5,20,0.0167,0,1
31,Female,Province No. 1,56300,769000,120,2022,2,1,1,0,3.0724,0.3288,1.0,8200.0,0.0675,0.6681,1.0,0,1,19,1,9,5,500.0,12,30,0.0123,0,0
54,Male,Bagmati,47300,458000,60,2023,4,2,1,0,3.4616,0.2976,0.7,122600.0,0.1569,0.6047,0.4,0,0,18,2,4,1,130600.0,1,56,0.0108,0,0
52,Male,Madhesh,26400,324000,12,2023,0,0,0,0,0.6033,1.9348,0.4,32800.0,-0.0358,0.6103,0.5,0,2,184,0,47,4,49900.0,7,4,0.0159,1,1
35,Male,Bagmati,94100,1118000,24,2020,0,0,0,0,0.937,0.988,0.7,461400.0,0.2304,0.3122,0.6,1,2,190,2,4,2,326100.0,4,28,0.0117,0,1
22,Male,Lumbini,18000,133000,12,2020,0,0,0,0,1.0536,1.0463,0.4,7300.0,-0.0336,0.4133,0.8,1,1,6,1,5,3,16000.0,7,22,0.0133,0,1
27,Male,Gandaki,21700,267000,60,2023,34,0,0,0,1.5692,0.6446,0.4,600.0,-0.0838,0.7358,0.5,1,2,51,0,16,6,500.0,1,61,0.0136,0,1
43,Female,Lumbini,40500,311000,12,2023,0,0,0,0,0.9151,1.2312,1.0,192900.0,0.0891,0.5737,0.8,1,1,234,2,20,4,191000.0,6,1,0.0136,0,1
40,Male,Sudurpashchim,39700,237000,12,2020,0,0,0,0,1.0312,0.8836,1.0,414700.0,0.0866,0.2749,0.5,0,2,18,4,8,4,400000.0,11,11,0.0165,1,1
56,Male,Sudurpashchim,34800,191000,24,2020,0,0,0,0,1.9426,0.4845,1.0,115600.0,0.0601,0.6221,0.5,1,2,138,1,12,5,118000.0,5,30,0.0148,0,0
41,Female,Bagmati,17100,271000,120,2024,19,0,0,0,1.8921,0.5177,1.0,500.0,0.1088,0.4085,0.8,1,1,198,0,79,6,500.0,12,51,0.0127,0,0
37,Other,Province No. 1,8000,128000,120,2022,72,2,1,0,3.3473,0.2984,0.7,42700.0,0.2501,0.3342,0.8,1,0,110,1,54,6,72700.0,6,17,0.0136,1,0
47,Female,Bagmati,20800,50000,48,2023,2,2,2,0,3.5,0.2127,1.0,37300.0,0.1137,0.4652,1.0,1,1,32,0,25,4,4000.0,4,12,0.011,0,0
56,Female,Bagmati,35300,360000,84,2018,0,0,1,0,2.3939,0.4142,1.0,15000.0,0.1258,0.3168,0.6,1,2,240,2,14,4,81300.0,8,40,0.0109,0,0
55,Female,Madhesh,26100,224000,120,2022,11,2,1,1,3.5,0.2393,1.0,20300.0,0.0062,0.7726,0.6,0,1,240,2,115,3,500.0,5,29,0.0146,0,0
27,Male,Gandaki,44000,510000,84,2021,8,1,0,0,3.5,0.2423,0.7,50300.0,-0.0442,0.5976,0.8,1,0,9,0,34,6,69300.0,2,39,0.0134,1,0
38,Female,Karnali,26400,365000,36,2020,1,2,1,0,1.4264,0.7226,0.7,39100.0,0.1615,0.3693,0.4,0,1,240,4,21,4,70400.0,2,48,0.0166,1,0
59,Male,Karnali,17500,50000,84,2020,0,0,0,0,1.7983,0.5559,0.4,33300.0,-0.0404,0.5514,0.5,0,5,240,3,21,3,66400.0,7,23,0.0161,0,1
54,Male,Gandaki,53100,790000,120,2023,0,0,0,0,2.582,0.388,1.0,472600.0,0.1002,0.6312,0.8,1,1,240,2,43,1,544500.0,9,58,0.012,0,0
54,Male,Province No. 1,64500,496000,24,2018,33,1,0,0,1.3201,0.7521,1.0,189000.0,0.1484,0.5981,0.6,0,2,97,3,133,5,83200.0,1,55,0.0132,1,0
25,Male,Gandaki,8100,50000,12,2022,0,0,0,0,1.0125,0.989,0.4,61800.0,0.0001,0.4889,0.6,1,1,105,0,84,6,33400.0,5,18,0.0132,0,1
37,Female,Madhesh,43100,558000,120,2022,0,0,0,0,3.5,0.223,0.7,44800.0,0.2036,0.5006,0.6,1,0,90,1,50,4,74000.0,3,18,0.0149,0,0
55,Female,Bagmati,101500,867000,48,2021,0,0,0,0,1.3258,0.7479,0.7,500.0,-0.0359,0.6885,0.6,0,4,240,2,22,2,22000.0,8,42,0.0124,0,0
26,Male,Province No. 1,18900,160000,120,2024,11,0,0,0,2.0688,0.462,0.7,58800.0,0.1689,0.6175,0.8,1,3,103,1,21,6,96400.0,2,32,0.0127,0,0
51,Female,Bagmati,122800,556000,48,2023,0,0,0,0,3.5,0.1726,1.0,1085000.0,0.0464,0.6086,0.8,1,0,34,0,31,4,1160100.0,7,11,0.0127,0,0
42,Female,Bagmati,54300,355000,84,2022,0,0,0,0,1.578,0.6449,0.4,365600.0,0.1295,0.4127,0.8,1,4,147,2,25,6,399900.0,12,36,0.0109,0,0
51,Male,Madhesh,40000,170000,84,2021,53,3,3,0,3.1775,0.3176,0.7,139400.0,0.233,0.3793,0.8,1,1,102,1,41,5,104200.0,9,62,0.0138,0,0
49,Female,Province No. 1,8000,67000,36,2024,0,0,0,0,2.3405,0.4729,0.7,11600.0,0.2093,0.4357,0.5,0,1,32,2,91,6,31200.0,5,30,0.0128,0,0
24,Male,Province No. 1,61600,1024000,48,2024,0,0,0,0,0.9999,1.0451,0.7,299900.0,0.1598,0.734,0.4,0,2,2,5,72,2,331300.0,1,69,0.0126,0,1
26,Male,Sudurpashchim,26500,145000,60,2023,0,0,0,0,3.5,0.1516,1.0,154400.0,0.1281,0.7977,0.5,1,0,54,0,59,5,148300.0,2,31,0.0155,0,0
35,Male,Province No. 1,49000,305000,24,2021,29,1,3,0,2.2446,0.4622,1.0,7500.0,0.0743,0.2663,0.4,0,0,22,0,19,2,62900.0,10,76,0.014,0,1
60,Female,Province No. 1,8000,50000,84,2024,0,0,0,0,3.3452,0.3018,0.7,500.0,0.2039,0.5134,0.6,0,2,31,0,18,6,17400.0,7,6,0.0142,0,0
60,Male,Madhesh,28200,185000,48,2018,25,3,2,1,3.5,0.2341,1.0,45600.0,0.0862,0.5435,0.8,1,0,240,1,125,3,88900.0,12,33,0.0148,0,0
53,Male,Gandaki,30500,183000,84,2023,175,2,0,0,1.669,0.5805,1.0,500.0,0.1334,0.6093,0.5,0,5,158,6,63,6,15100.0,3,43,0.0121,0,1
31,Male,Sudurpashchim,39300,265000,60,2020,0,0,0,0,1.648,0.5981,1.0,373000.0,0.0235,0.4498,1.0,1,2,44,4,135,5,493500.0,1,49,0.0151,1,0
60,Female,Lumbini,17100,293000,120,2021,0,0,0,0,2.1036,0.478,0.4,28700.0,0.0553,0.3983,0.8,1,1,124,1,41,6,2100.0,10,91,0.0139,0,0
51,Female,Gandaki,84200,811000,12,2018,0,0,0,0,0.8,1.2579,1.0,320500.0,0.0827,0.5439,0.4,0,1,240,2,57,3,187100.0,6,9,0.0133,0,0
33,Male,Bagmati,105800,480000,36,2021,0,0,0,0,2.3747,0.4152,1.0,665700.0,0.0962,0.6044,0.5,0,3,23,2,21,2,816600.0,3,24,0.0125,0,0
50,Female,Sudurpashchim,37600,173000,36,2020,0,0,0,0,2.2405,0.4434,0.7,263200.0,0.1645,0.5662,0.4,0,3,240,1,183,3,256500.0,2,44,0.0145,0,0
39,Female,Bagmati,167400,2669000,120,2020,0,0,0,0,3.5,0.2641,0.7,1063100.0,0.035,0.4387,0.8,1,0,157,0,30,4,1030300.0,7,4,0.0122,0,0
41,Male,Province No. 1,31700,231000,84,2022,8,2,3,0,1.3902,0.6381,0.7,129700.0,0.0528,0.5229,0.5,0,2,5,0,173,4,138000.0,1,48,0.0136,0,1
31,Male,Bagmati,72700,1225000,60,2024,0,0,0,0,1.1753,0.7414,0.7,109900.0,0.2168,0.4,0.8,1,2,93,4,72,6,106500.0,2,49,0.0108,0,1
48,Male,Bagmati,139400,790000,12,2020,0,0,0,0,1.6391,0.6619,1.0,371500.0,0.139,0.6053,0.6,1,0,69,0,10,6,408800.0,1,60,0.0123,0,0
32,Female,Karnali,10100,50000,84,2020,2,2,1,1,1.5973,0.6175,0.4,37700.0,-0.0837,0.7783,0.5,1,4,53,4,36,5,49900.0,5,4,0.0162,0,1
59,Male,Bagmati,23400,228000,48,2020,12,4,2,0,2.7025,0.3589,0.4,39800.0,-0.1058,0.7512,0.6,0,0,189,0,112,2,60700.0,10,85,0.0113,1,0
27,Male,Bagmati,62400,760000,12,2022,0,0,0,0,0.6758,1.6465,1.0,251200.0,0.1823,0.4515,0.5,1,1,68,3,42,6,281000.0,2,45,0.0136,0,0
31,Female,Lumbini,27100,406000,36,2020,0,0,0,1,1.3524,0.7131,0.7,34100.0,0.1503,0.3933,0.5,0,0,54,3,91,6,65900.0,7,14,0.0134,1,0
26,Female,Province No. 1,69900,412000,120,2019,3,5,2,0,3.5,0.0934,1.0,514200.0,0.0654,0.7408,0.5,0,0,4,1,96,2,544000.0,2,54,0.0122,0,0
31,Male,Bagmati,99200,957000,120,2022,16,5,3,0,1.8802,0.553,1.0,521100.0,0.0534,0.7709,1.0,0,3,1,0,66,3,722000.0,4,31,0.0131,0,0
49,Female,Gandaki,43400,374000,48,2019,0,0,0,0,1.4831,0.6153,1.0,25300.0,0.1094,0.726,0.8,1,2,240,1,51,3,500.0,12,36,0.0123,0,0
60,Other,Sudurpashchim,23700,399000,84,2022,1,3,2,0,1.7825,0.5816,1.0,65200.0,0.0621,0.5437,0.4,0,2,240,0,1,1,42200.0,11,29,0.0153,0,0
27,Male,Province No. 1,25600,346000,60,2018,17,4,2,1,1.7285,0.5667,0.4,45600.0,0.0181,0.5834,0.6,1,1,31,1,44,2,58200.0,4,28,0.0121,0,0
30,Female,Madhesh,46400,305000,120,2023,0,0,0,0,3.5,0.132,1.0,421800.0,0.196,0.6412,0.6,1,0,7,0,95,6,401100.0,8,33,0.0149,0,0
26,Male,Bagmati,93400,571000,60,2018,1,2,0,1,3.4084,0.3001,0.7,135300.0,0.1546,0.3162,1.0,0,1,23,3,4,6,120600.0,4,23,0.0113,0,0
54,Female,Bagmati,48600,497000,24,2022,0,0,0,0,1.1562,0.9272,1.0,559000.0,0.0193,0.4655,1.0,1,3,33,2,25,2,338900.0,8,46,0.0134,1,0
43,Male,Bagmati,33700,558000,60,2019,17,3,2,0,2.0321,0.5037,1.0,500.0,0.0825,0.3488,0.4,0,0,103,1,5,3,500.0,6,0,0.0123,0,0
36,Female,Bagmati,64500,366000,24,2023,9,4,1,0,2.8013,0.3742,1.0,176500.0,0.1265,0.5149,0.6,0,0,58,2,80,6,185700.0,5,25,0.013,0,0
50,Male,Lumbini,47500,203000,60,2018,0,0,0,0,3.5,0.1348,1.0,69300.0,0.0638,0.3757,0.5,1,0,163,1,4,4,145900.0,8,49,0.0136,0,0
24,Male,Bagmati,64500,851000,36,2020,13,6,3,0,1.5994,0.6775,0.7,30900.0,0.2746,0.4832,0.8,0,0,2,0,72,6,27400.0,1,67,0.0115,0,0
53,Female,Madhesh,31300,214000,120,2023,20,0,1,1,3.5,0.1623,0.4,188800.0,-0.1237,0.8131,0.8,1,0,184,0,74,2,207200.0,8,46,0.0147,0,0
24,Male,Lumbini,42200,399000,36,2022,60,2,0,0,2.3608,0.3939,1.0,69100.0,0.1802,0.3713,0.6,1,0,17,0,10,5,73200.0,10,81,0.0132,0,0
45,Female,Lumbini,30700,292000,48,2020,10,1,1,0,2.8131,0.3373,0.4,79400.0,0.1163,0.3818,0.5,1,0,137,2,85,4,97500.0,10,86,0.0126,0,0
22,Male,Bagmati,99600,1501000,120,2021,0,0,0,0,3.5,0.262,0.7,839400.0,0.2992,0.7321,0.8,1,0,0,0,10,2,1036600.0,9,66,0.0136,0,0
29,Male,Karnali,10300,117000,120,2020,11,0,0,0,1.6887,0.5388,0.7,7300.0,0.1458,0.4707,0.6,1,2,42,1,37,6,500.0,7,18,0.016,0,0
47,Female,Lumbini,35800,121000,36,2018,10,3,2,0,3.5,0.1744,1.0,500.0,0.053,0.6631,0.6,1,0,27,2,75,5,500.0,2,30,0.0128,0,0
45,Male,Sudurpashchim,25600,408000,60,2022,0,0,0,0,1.1289,0.8856,1.0,96900.0,0.006,0.3695,1.0,0,2,96,4,55,6,116900.0,8,47,0.0146,1,0
39,Female,Bagmati,131400,2004000,48,2024,17,2,0,0,1.366,0.7123,0.7,139200.0,0.0203,0.299,0.6,1,1,56,1,1,4,165200.0,7,9,0.0117,0,0
47,Male,Bagmati,53000,426000,48,2022,0,0,0,0,3.3874,0.2975,0.7,439700.0,-0.0739,0.6702,0.6,1,0,118,0,30,3,504000.0,1,65,0.0118,0,0
56,Female,Province No. 1,46100,515000,24,2021,0,0,0,0,1.3912,0.6575,1.0,146600.0,0.0858,0.716,1.0,1,0,240,1,74,5,132800.0,10,68,0.0122,0,0
31,Female,Gandaki,67000,726000,24,2021,0,0,0,0,0.9752,0.9343,0.7,41000.0,0.1255,0.3352,0.5,0,1,114,1,32,1,59700.0,7,13,0.015,0,0
61,Male,Gandaki,64900,771000,120,2023,4,0,1,0,1.2181,0.7698,1.0,762500.0,0.156,0.5564,1.0,1,3,8,1,52,5,804200.0,2,51,0.0124,0,0
27,Male,Madhesh,19800,122000,12,2018,14,2,1,0,1.0871,0.9371,0.7,46600.0,0.1496,0.4346,0.5,0,1,1,1,58,5,20700.0,8,27,0.0134,0,1
62,Male,Lumbini,47500,517000,48,2021,0,0,0,0,2.1752,0.4881,1.0,111400.0,0.1123,0.2844,0.5,0,1,15,0,123,4,116300.0,5,13,0.0128,0,0
59,Female,Province No. 1,18100,124000,24,2019,11,5,4,1,1.3149,0.6964,0.4,18400.0,-0.0816,0.6777,0.5,1,2,49,3,120,3,15500.0,7,16,0.0125,1,1
38,Male,Gandaki,33200,323000,60,2022,45,3,2,0,1.5322,0.7079,1.0,500.0,0.1343,0.7283,0.5,1,2,38,1,26,3,3800.0,11,35,0.0122,0,0
25,Male,Province No. 1,45400,491000,60,2024,64,0,0,0,1.9935,0.5134,1.0,280400.0,0.0759,0.6266,0.6,0,1,14,1,10,3,300600.0,5,17,0.0121,0,0
38,Male,Bagmati,131900,516000,24,2020,47,3,1,1,2.8756,0.3322,0.7,1167100.0,0.0764,0.3078,0.6,1,1,30,2,25,4,874000.0,5,5,0.0139,0,0
32,Female,Madhesh,25700,184000,24,2021,13,6,3,0,1.2299,0.8028,1.0,12300.0,0.0253,0.8082,0.6,1,2,138,0,22,2,11800.0,6,12,0.0133,0,1
45,Male,Lumbini,14000,50000,120,2020,3,1,0,0,3.5,0.1764,0.4,40700.0,-0.0338,0.5938,1.0,1,1,17,1,5,5,62600.0,4,20,0.0138,0,0
30,Male,Bagmati,49700,272000,120,2021,3,0,0,0,1.515,0.663,0.7,211300.0,-0.0478,0.7731,0.5,1,5,16,3,57,2,296300.0,8,41,0.0127,1,0
23,Female,Bagmati,58600,217000,120,2021,23,2,1,0,3.5,0.2844,1.0,80800.0,0.0357,0.8296,1.0,1,1,34,2,60,6,62300.0,11,11,0.013,0,0
58,Female,Gandaki,90800,513000,48,2023,16,5,2,0,3.5,0.2012,1.0,2300.0,0.1028,0.8063,0.6,0,0,40,0,18,3,500.0,1,72,0.0124,0,0
57,Female,Province No. 1,32000,496000,84,2022,0,0,0,0,2.2994,0.438,0.4,129400.0,0.0143,0.596,0.6,0,1,233,0,2,6,92700.0,3,41,0.0145,0,0
42,Male,Lumbini,34200,171000,48,2022,0,0,1,0,3.5,0.2397,0.7,88100.0,0.1417,0.3706,0.5,0,0,109,1,22,4,120500.0,5,20,0.0136,0,0
56,Male,Province No. 1,27200,172000,12,2018,0,0,0,0,1.2501,0.8904,0.4,46900.0,-0.0388,0.5113,0.6,0,0,167,2,50,4,500.0,4,18,0.0143,0,0
61,Male,Karnali,46400,465000,48,2018,0,0,0,0,2.4559,0.4421,1.0,224300.0,0.1154,0.5624,0.6,1,1,67,2,37,2,261800.0,2,60,0.0153,0,0
59,Male,Madhesh,21400,163000,36,2023,0,0,0,0,1.3999,0.7273,0.4,84000.0,-0.0842,0.5879,0.6,0,2,240,1,199,5,52200.0,5,30,0.0154,0,1
55,Female,Sudurpashchim,28600,277000,36,2023,9,2,2,0,1.6165,0.578,1.0,2400.0,0.07,0.6938,0.4,0,1,89,1,33,6,17600.0,1,55,0.0153,1,0
22,Male,Bagmati,66000,828000,120,2019,0,0,0,0,3.5,0.2631,0.7,64000.0,0.0533,0.6681,0.5,0,0,9,3,48,5,120000.0,10,75,0.0121,0,0
52,Male,Bagmati,101700,519000,60,2023,0,0,0,0,2.06,0.513,1.0,130200.0,0.0573,0.2624,0.8,0,4,112,6,33,4,132500.0,5,15,0.0117,0,0
59,Male,Karnali,24900,310000,48,2024,0,0,0,0,1.7139,0.5655,1.0,147900.0,0.0655,0.3156,0.5,0,2,90,1,13,3,104000.0,8,55,0.0148,1,0
28,Female,Sudurpashchim,20000,98000,24,2023,0,0,0,0,2.6244,0.3844,0.4,500.0,0.0123,0.8071,1.0,1,0,16,2,41,2,500.0,11,10,0.0138,0,0
23,Male,Bagmati,58100,398000,24,2021,0,0,0,0,1.6582,0.6011,0.4,48000.0,0.0911,0.3269,0.8,1,1,31,1,2,2,32800.0,2,43,0.0139,0,0
35,Female,Madhesh,41100,315000,120,2020,13,4,4,0,2.6314,0.3793,1.0,128100.0,0.0543,0.6501,0.8,1,2,19,1,55,6,62600.0,6,1,0.0137,1,0
55,Male,Lumbini,25200,463000,120,2024,25,4,2,0,2.1067,0.4438,0.4,48600.0,0.0658,0.7686,0.6,1,1,99,3,6,3,68500.0,7,20,0.0131,0,1
55,Female,Province No. 1,24800,157000,60,2021,5,0,0,0,1.7191,0.632,1.0,108400.0,0.0843,0.7457,0.5,1,3,7,1,33,5,77100.0,12,58,0.0148,1,0
45,Female,Lumbini,49100,381000,84,2020,0,0,0,0,3.5,0.1832,1.0,121900.0,0.0374,0.7013,0.6,0,0,82,0,33,2,136400.0,1,59,0.0131,1,0
62,Male,Gandaki,48900,801000,120,2022,5,0,0,0,2.2733,0.4308,1.0,68000.0,0.1094,0.2967,0.5,0,1,199,1,2,4,2500.0,9,71,0.0115,0,0
27,Female,Gandaki,32100,187000,60,2024,0,0,0,0,2.6569,0.4166,1.0,170500.0,0.0985,0.4308,0.6,0,2,20,1,65,6,213600.0,2,52,0.0129,1,0
57,Female,Madhesh,39600,136000,24,2023,0,0,0,0,1.7978,0.5461,1.0,183100.0,0.101,0.6763,0.8,1,2,221,2,71,5,104000.0,10,68,0.0133,0,0
57,Other,Lumbini,48800,682000,60,2023,0,0,1,0,1.8056,0.5658,1.0,402000.0,0.0698,0.779,0.6,1,1,240,0,3,5,334700.0,2,33,0.0127,1,0
60,Male,Province No. 1,41100,230000,48,2020,0,0,1,0,2.4603,0.3979,1.0,11600.0,0.1174,0.7786,0.5,0,1,5,0,42,2,47300.0,4,24,0.0128,0,0
33,Male,Madhesh,15800,120000,60,2023,0,0,0,0,3.009,0.3277,0.7,62600.0,0.2171,0.6872,0.6,1,1,7,1,5,3,61800.0,8,45,0.0148,0,0
47,Male,Bagmati,69200,641000,120,2024,4,3,3,0,2.7356,0.3816,0.7,111700.0,-0.0743,0.264,0.6,1,1,4,1,97,2,155100.0,12,40,0.0113,0,0
32,Female,Bagmati,147500,2174000,120,2023,9,0,0,0,1.7633,0.4829,0.7,500.0,0.2293,0.5441,0.6,1,1,21,1,4,6,500.0,10,90,0.0121,0,0
41,Male,Sudurpashchim,36300,419000,120,2022,0,0,0,0,1.3323,0.7245,1.0,500.0,0.058,0.5951,0.6,1,4,17,2,101,6,4600.0,7,15,0.0137,1,1
61,Male,Karnali,21900,301000,36,2022,0,0,0,0,1.4448,0.7093,0.7,216800.0,-0.0639,0.442,0.6,1,1,23,2,56,1,199100.0,12,55,0.0157,1,0
42,Other,Bagmati,120500,2077000,120,2023,3,2,0,0,2.2301,0.4369,1.0,227500.0,0.1331,0.5724,0.5,1,2,105,4,55,1,257000.0,10,81,0.0123,0,0
53,Male,Bagmati,102700,754000,24,2022,4,1,0,0,1.5755,0.6231,0.7,1224900.0,-0.017,0.3849,0.8,1,1,58,0,39,3,1412900.0,2,30,0.0116,0,0
40,Male,Lumbini,85600,484000,48,2020,0,0,0,0,3.5,0.2069,0.7,275100.0,0.0864,0.5283,1.0,1,0,46,0,100,3,256700.0,10,85,0.0141,0,0
21,Female,Bagmati,78400,1119000,24,2021,45,5,2,0,1.2444,0.8437,1.0,500.0,0.082,0.7432,0.5,0,0,3,0,36,3,500.0,9,68,0.0112,0,0
27,Male,Karnali,30600,318000,36,2023,3,3,1,0,2.0288,0.4651,1.0,39600.0,0.0316,0.5803,0.5,0,0,32,0,49,5,55300.0,6,8,0.0158,0,1
49,Male,Gandaki,102500,551000,60,2018,0,0,0,0,2.439,0.4361,0.7,72600.0,0.2236,0.6262,0.5,0,1,240,1,106,4,500.0,5,26,0.012,0,0
33,Male,Bagmati,69900,921000,84,2021,0,0,0,0,2.1755,0.4687,0.4,500.0,0.0315,0.529,0.6,0,2,168,1,85,4,4200.0,9,72,0.0118,0,0
34,Male,Province No. 1,38500,233000,48,2023,0,0,0,0,2.1095,0.4925,0.7,246800.0,0.2388,0.6059,0.4,1,2,141,2,54,3,137700.0,8,41,0.0142,1,0
24,Male,Bagmati,64500,389000,36,2022,4,3,2,0,2.7025,0.3853,0.4,131900.0,-0.0943,0.4773,0.6,1,1,4,1,72,2,166200.0,7,17,0.011,1,0
55,Female,Gandaki,26800,346000,48,2021,0,0,0,1,1.6246,0.6096,0.4,12800.0,0.023,0.4602,0.6,0,1,240,1,35,1,3200.0,12,47,0.0124,0,1
24,Male,Bagmati,59800,571000,120,2023,9,4,2,0,3.5,0.2055,1.0,500.0,0.0431,0.5835,0.6,1,0,13,1,72,3,85900.0,12,54,0.0121,0,0
43,Male,Bagmati,90500,471000,12,2022,0,0,0,0,1.1458,0.9552,0.7,352000.0,0.0421,0.3113,0.6,0,2,126,0,3,6,347200.0,5,10,0.0124,0,0
34,Other,Bagmati,105200,631000,48,2022,0,0,0,0,2.2174,0.4655,1.0,1874100.0,0.0334,0.789,0.6,0,1,207,1,162,2,2225000.0,12,31,0.0122,0,0
59,Female,Bagmati,67700,420000,12,2020,0,0,0,0,0.6348,1.2299,1.0,500.0,0.1213,0.4715,0.4,0,2,10,2,26,1,500.0,10,67,0.0127,0,1
48,Male,Bagmati,169700,1117000,24,2024,0,0,0,0,1.3881,0.697,1.0,1598900.0,0.0726,0.3747,0.8,1,1,151,0,49,6,1936600.0,8,53,0.012,0,0
23,Female,Bagmati,62700,1032000,84,2018,0,0,0,0,2.7842,0.3975,0.4,167600.0,-0.0907,0.3995,0.8,1,0,5,1,15,4,101700.0,11,37,0.0117,0,0
46,Male,Lumbini,49000,601000,24,2022,71,0,0,1,1.2559,0.8612,0.7,189300.0,0.1043,0.4892,0.6,1,1,124,2,78,2,174100.0,8,32,0.0132,0,1
27,Male,Lumbini,21100,354000,48,2022,30,1,1,0,1.4321,0.794,1.0,177400.0,0.1373,0.6695,0.6,0,1,24,1,36,6,267800.0,7,0,0.0134,0,0
44,Female,Gandaki,75100,506000,120,2019,0,0,0,0,3.0149,0.3517,1.0,410400.0,0.0758,0.6246,0.5,0,2,37,2,14,1,487700.0,9,48,0.0131,0,0
31,Male,Gandaki,8000,50000,84,2018,0,0,0,0,2.0792,0.4784,1.0,52200.0,0.1211,0.6554,0.4,0,2,20,0,10,3,58100.0,5,13,0.0123,0,0
52,Male,Madhesh,51500,306000,24,2020,5,3,2,0,2.236,0.4697,0.7,43500.0,0.089,0.7918,0.5,0,0,240,0,51,1,87600.0,1,65,0.0159,1,0
40,Female,Province No. 1,20500,162000,36,2018,12,0,0,0,1.9325,0.5057,0.4,70700.0,0.1272,0.4536,0.4,0,1,43,1,150,2,54700.0,10,86,0.0125,1,0
38,Male,Karnali,34500,493000,60,2024,0,0,0,0,1.9068,0.5706,1.0,83200.0,0.0667,0.5297,0.8,1,1,110,2,204,2,41600.0,12,36,0.0158,0,0
57,Male,Bagmati,34200,226000,12,2023,0,0,0,0,0.7703,0.9851,1.0,17100.0,0.0594,0.7508,0.8,0,1,6,1,131,5,66800.0,3,40,0.0113,0,0
39,Female,Bagmati,64100,248000,36,2024,7,2,2,0,2.8054,0.3559,0.7,64400.0,0.041,0.5627,0.6,1,1,12,0,3,2,117500.0,7,0,0.0119,0,0
30,Male,Bagmati,88000,928000,60,2024,0,0,0,1,3.3933,0.2973,1.0,927800.0,0.1128,0.501,0.5,0,0,12,0,80,6,1017400.0,4,31,0.0112,0,0
42,Male,Bagmati,98500,538000,24,2020,27,7,4,0,1.6747,0.6023,1.0,49400.0,0.1244,0.5263,0.8,1,2,240,2,11,5,5200.0,6,20,0.0128,0,1
55,Male,Madhesh,33400,213000,36,2023,0,0,0,0,2.1215,0.4386,1.0,500.0,0.0406,0.6863,0.8,1,1,30,0,28,6,500.0,7,16,0.0155,1,0
23,Male,Gandaki,50700,661000,60,2021,33,1,1,0,1.6648,0.6806,1.0,15400.0,0.1105,0.8191,0.6,1,2,6,1,3,1,17000.0,9,75,0.0132,0,0
32,Male,Bagmati,105300,1003000,84,2018,0,0,0,0,2.2855,0.4707,1.0,169200.0,0.0221,0.4467,0.6,0,1,41,1,5,6,157200.0,2,50,0.0122,0,0
45,Female,Gandaki,46400,437000,84,2022,17,1,2,0,2.0996,0.4713,0.4,392800.0,-0.005,0.3598,0.5,0,3,19,1,120,6,495200.0,11,37,0.0128,0,0
31,Male,Madhesh,26800,364000,120,2018,0,0,0,0,3.5,0.2634,1.0,47200.0,0.0939,0.591,0.5,0,0,41,2,49,1,45700.0,4,30,0.0135,1,0
52,Female,Bagmati,60000,877000,12,2024,7,5,2,0,0.5,2.0375,1.0,59400.0,0.0405,0.5881,0.8,1,1,81,1,8,2,51500.0,1,49,0.0124,0,1
23,Male,Karnali,8000,145000,24,2023,0,0,0,0,0.5577,1.6954,0.7,27100.0,0.1847,0.6897,0.6,0,2,0,1,14,5,66300.0,5,18,0.0149,0,1
32,Male,Bagmati,47800,290000,84,2023,5,2,1,1,3.4192,0.2941,0.4,180200.0,0.0229,0.8059,1.0,1,1,16,1,82,6,113400.0,12,42,0.0113,0,0
45,Female,Province No. 1,60400,364000,84,2018,0,0,0,0,3.5,0.2035,1.0,182800.0,0.072,0.7749,0.8,1,1,240,0,15,5,153800.0,5,15,0.0136,1,0
56,Male,Bagmati,106000,1036000,36,2018,0,0,0,0,1.2506,0.7872,1.0,110700.0,0.0366,0.4423,0.6,1,3,240,2,17,5,135300.0,8,55,0.0113,0,0
